Time,Time Code,Country Name,Country Code,CPIA economic management cluster average ,CPIA financial sector rating ,CPIA macroeconomic management rating ,Automated teller machines ,Borrowers from commercial banks ,Depth of credit information index ,Domestic credit provided by financial sector %GDP ,Domestic credit to private sector %GDP ,Market capitalization of listed companies %GDP ,Private credit bureau coverage ,Public credit registry coverage ,Informal payments to public officials ,Number of visits or required meetings with tax officials ,CPIA policies for social inclusion/equity cluster average ,CPIA property rights and rule-based governance rating ,CPIA gender equality rating ,New business density ,"Labor force participation rate, total ","Labor force, total ","Total employment, total ",Unemployment with advanced education ,Unemployment with intermediate education ,"Unemployment, total ","Unemployment, youth total ","Literacy rate, adult total ","Literacy rate, youth total ","Government expenditure on education, total %GDP ",Labor force with advanced education ,Labor force with basic education ,Labor force with intermediate education ,"Primary completion rate, total ","School enrollment, primary ","School enrollment, secondary ","School enrollment, secondary ","School enrollment, tertiary ","School enrollment, tertiary ",Individuals using the Internet ,Research and development expenditure %GDP ,Researchers in R&D ,Technicians in R&D ,Age dependency ratio ,International migrant stock ,Population ages 0-14 ,"Population ages 0-14, total ",Population ages 15-64 ,"Population ages 15-64, total ",Population ages 65 and above ,"Population ages 65 and above, total ",Population density ,Population growth ,"Population, total ",Rural population ,Rural population ,Urban population ,Urban population ,Poverty headcount ratio at $1.90 a day ,"Agriculture, value added %GDP ","Agriculture, value added annual_growth ","Agriculture, value added ",Consumer price index ,GDP growth ,GDP per capita ,"GDP per capita, PPP ",GDP per person employed ,Gross capital formation %GDP ,Gross capital formation annual_growth ,"Gross fixed capital formation, private sector %GDP ","Industry, value added %GDP ","Industry, value added annual_growth ","Industry, value added ","Inflation, consumer prices ","Manufacturing, value added %GDP ","Manufacturing, value added annual_growth ","Manufacturing, value added ",Tax revenue %GDP ,Export value index ,Export volume index ,Exports of goods and services %GDP ,Exports of goods and services annual_growth ,"Foreign direct investment, net inflows %GDP ","Foreign direct investment, net outflows %GDP ",Fuel exports ,High-technology exports ,ICT goods imports ,Imports of goods and services %GDP ,"Personal remittances, paid ","Personal transfers, receipts ","Taxes on income, profits and capital gains "
2002-01-01,YR2002,New Zealand,NZL,0,0.0,0.0,0.0,0.0,0,109.146263827195,101.596319009328,32.6615062900851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.068000793457,2027895.0,1920619.0,2.30999994277954,6.28000020980835,5.28999996185303,11.7880001068115,0.0,0.0,6.40699005126953,0.0,0.0,0.0,0.0,97.3849868774414,116.086700439453,1.10874998569489,0.0,0.0,59.0807532812931,0.0,0.0,0.0,51.8438344711847,0.0,22.2640205934287,879095.0,65.8571368735312,2600369.0,11.8788425330402,469036.0,14.9956325244009,1.73717486434422,3948500.0,546433.0,13.839,3402067.0,86.161,0.0,6.94550269638485,-0.574550017561165,12990148201.0444,81.135404585527,5.06059181328833,30868.588160828,29427.5946162384,61242.421875,22.7458000754544,7.09569949414546,0.0,22.7657732965432,8.02023098699165,26076469659.5336,2.660947121,15.5517417388538,8.73109352608262,17168489213.015,28.2080536465923,108.1637871,110.4582338,32.8470717038637,7.53206556648429,4.27533253207986,2.11127258767708,2.38560775388042,9.38056797009868,9.4483355317,29.8089228515842,310921690.528679,232521812.123755,61.884388277341
2002-01-01,YR2002,Norway,NOR,0,0.0,0.0,0.0,0.0,0,101.182301136918,102.586341597968,32.8371214550107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.1169967651367,2439352.0,2341294.0,2.49790000915527,3.4828999042511,4.01999998092651,12.8620004653931,0.0,0.0,7.44131994247437,85.0605010986328,45.6139984130859,73.0838012695313,102.712356567383,100.199493408203,112.373207092285,1.02052998542786,73.3266906738281,1.52941000461578,72.84,1.63077,0.0,0.0,53.7228729114085,0.0,19.9129612084771,903682.0,65.0521258270148,2952169.0,15.0349129645081,682308.0,12.4249722788813,0.539290805050494,4538159.0,1055893.0,23.267,3482266.0,76.733,0.0,1.52155422992589,8.65652172092335,4739363667.44795,85.4764274726269,1.43770880476717,83732.9389438834,59482.3659600334,115138.6484375,20.4692917039754,-0.372301427368839,0.0,33.2524880126088,0.902024688428043,159216912549.29,1.28814599,8.90121082105217,-0.659202069820225,26820241770.3019,27.1284549677249,99.34113361,107.2250452,40.3949926322651,-0.27237080243323,1.54118227598321,3.96070615553816,60.6500643882379,20.6367178497508,9.1523867622,27.252030373399,922870428.847798,0.0,50.4506760731761
2002-01-01,YR2002,Pakistan,PAK,0,0.0,0.0,0.0,0.0,0,37.2155348248483,21.6739499633252,14.0630993650079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7179985046387,43991382.0,40546179.0,20.6800003051758,22.3400001525879,7.82999992370605,13.6059999465942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5188827514648,0.0,0.0,0.0,0.0,2.57742673683831,0.2199,0.0,0.0,79.1753196949209,0.0,40.038205473313,57916923.0,55.8112580294365,80733297.0,4.15053649725055,6003923.0,187.648068441262,2.13293430473379,144654143.0,96368590.0,66.62,48285553.0,33.38,0.0,21.7463786766275,0.103375873139981,31316516471.946,45.8690823570402,3.224429972602,855.498549835948,3523.19096757172,12569.3388671875,16.5827616518149,-0.249077230082804,11.1498445646125,22.2193101013463,2.69800137744261,21587968202.6828,3.290344726,14.4374568515766,4.46025864761216,13494155463.1705,10.3113109619566,109.8024707,122.1885266,15.2236171954973,9.96003023222116,1.14235420043866,0.0428728574014509,1.92643771506509,0.674505047647479,0.0,15.3140127214017,2000000.0,3554000000.0,30.8341700662344
2002-01-01,YR2002,Peru,PER,0,0.0,0.0,0.0,0.0,0,23.5048371092165,22.5429453779561,20.887095654701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9960021972656,12771228.0,11998526.0,7.37709999084473,10.3963003158569,5.80000019073486,9.17000007629395,0.0,0.0,2.82056999206543,77.1238021850586,56.2318000793457,57.3788986206055,96.7827072143555,120.459396362305,88.6456832885742,0.932770013809204,31.5865707397461,1.06784999370575,8.96694917040028,0.10597,0.0,0.0,62.6525616763149,0.0,33.3164520588282,8862665.0,61.480740892974,16354779.0,5.20280704819775,1384023.0,20.78239609375,1.28675930786274,26601467.0,6956284.0,26.15,19645183.0,73.85,15.1,7.52396323647705,4.85707508006168,7633857000.59106,80.8828740363217,5.45352893818767,3422.23834850696,6784.22222700922,15001.0458984375,17.9681458916088,3.9562073006889,13.7909917951539,29.4440321551084,8.16407411076985,32940555026.1137,0.193135004,15.4989075774167,6.63931156323019,14551596822.501,12.4871426273152,110.9130097,109.838271,17.2748078529874,7.82094160020581,3.93562084538868,0.0,7.7690949944377,2.60523122166799,8.1684907207,17.9743734787821,117986351.0,705382493.064728,26.6507630415267
2002-01-01,YR2002,Poland,POL,0,0.0,0.0,0.0,0.0,0,38.8746623867992,12.8947342579788,14.2844468349418,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,55.5699996948242,17379008.0,13922283.0,7.43989992141724,22.7108993530273,19.8899993896484,41.0130004882813,0.0,0.0,5.39797019958496,79.1699981689453,20.1173992156982,61.5685005187988,97.1373672485352,97.0819702148438,103.808158874512,0.972270011901855,57.8638381958008,1.43189001083374,21.15,0.55758,1475.10756,297.36192,44.4122037311558,0.0,18.1956946167795,6956280.0,69.2462248150371,26473084.0,12.5580805681834,4801000.0,124.81753893369,-0.0463189372499392,38230364.0,14608969.0,38.213,23621395.0,61.787,0.0,2.69412065130635,2.15021199273168,11186283288.5617,81.6877996186006,2.04160389422398,8815.43657860498,15232.1301462194,41550.98828125,18.4454557454384,-6.44352564768454,0.0,26.7242113106436,-1.78167334332284,85214406526.7138,1.90017396,14.3683145061108,2.67410225875473,35170298146.1215,16.8739367666851,129.5637733,121.448468,28.7582175059245,4.83129772200954,2.05908338956622,0.0956308589629875,4.94451742128674,2.87856402771049,8.3688338529,32.1662388032819,353000000.0,593000000.0,28.8807819685195
2002-01-01,YR2002,Qatar,QAT,0,0.0,0.0,0.0,0.0,0,56.1297273140003,28.678248964304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2460021972656,381364.0,363556.0,0.0,0.0,3.30299997329712,11.9010000228882,0.0,0.0,3.84656000137329,0.0,0.0,0.0,0.0,107.975257873535,91.4860305786133,1.07381999492645,16.8390502929688,3.79745006561279,10.2261289281118,0.0,0.0,0.0,33.40282484008,0.0,23.5353336668427,151958.0,74.9609313894796,483992.0,1.5037349436777,9709.0,55.6123169681309,4.55872587940434,645659.0,21358.0,3.30800000000001,624301.0,96.692,0.0,0.256795868565916,-25.5072463768116,63721950.318589,61.9275202351758,7.18215174069915,62167.557648297,110654.497057,194431.265625,32.6471255887861,0.0,0.0,210.606944129164,8.81415411609885,40781373218.6576,0.24,36.7630175642699,10.4166666666667,7118693752.9428,0.0,94.68690702,91.9365285,60.3427728278758,4.79499213129498,3.2221054423699,0.0,89.304877128666,0.0001947495448849,5.3374522418,28.1269507973441,0.0,0.0,0.0
2002-01-01,YR2002,Philippines,PHL,0,0.0,0.0,0.0,0.0,0,55.0935045044876,34.8844743026823,22.7482481249373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4249992370605,31501594.0,30351540.0,0.0,0.0,3.65700006484985,9.3769998550415,0.0,0.0,2.99708008766174,0.0,0.0,0.0,94.3928527832031,107.971946716309,79.1376876831055,1.10669994354248,30.1681308746338,1.29878997802734,4.33227574643007,0.13738,53.79216,0.0,70.4143681209903,0.0,37.969479814033,30888954.0,58.6804980722062,47737794.0,3.35002211376086,2725312.0,272.837844182849,2.09518594319406,81352060.0,43958586.0,54.035,37393474.0,45.965,0.0,13.14558688083,3.32019778078838,19824929964.7963,68.8796680497925,3.64590331730246,1643.20444145803,4318.73732972361,11576.4208984375,24.4704647298607,15.6629512178513,17.2623887951935,34.5837440086155,2.8900751793169,44802228656.027,2.722772277,24.6924450232515,3.03494563242181,31380741727.1366,12.0911682834336,92.46223238,120.1227802,46.7470036252999,4.66226466615953,2.17435110833941,0.358909284135166,1.18796158439923,74.178459319334,51.4769379908,55.688073288055,21000000.0,7167000000.0,44.6193972369585
2002-01-01,YR2002,Russian Federation,RUS,0,0.0,0.0,0.0,0.0,0,26.8845820932431,17.9911434814514,0.0,0.0,0.0,67.6,0.0,0.0,0.0,0.0,0.0,61.2070007324219,73864433.0,68013881.0,12.3000001907349,5.1399998664856,7.92000007629395,17.492000579834,99.4409713745117,99.7246017456055,3.8390200138092,0.0,0.0,0.0,0.0,113.966400146484,0.0,0.0,66.871452331543,1.35101997852325,4.12827181796644,1.25004,3388.14859,574.48742,43.0486777841219,0.0,16.9479066073417,24626333.0,69.9062732803488,101578042.0,13.1458201123095,19101671.0,8.87043393114192,-0.460061304902853,145306046.0,38737139.0,26.659,106568907.0,73.341,0.7,5.5714721405235,2.90536210211488,52578719916.0474,43.2653684455772,4.74366989682775,7208.57072219707,15604.1494910601,33362.50390625,20.0505697575023,-2.63226302452492,15.481305485393,28.9823797765917,3.76192293017874,344834959821.998,15.7920011,15.1051790517082,0.0,153036768566.396,13.6491915073625,102.1593214,111.5490764,35.2493315670235,10.2833560305258,1.00658502627862,1.02362884570724,52.4733107183594,19.1567422293919,5.9819963271,24.4583426049919,1295510000.0,231670000.0,11.829542876684
2002-01-01,YR2002,Saudi Arabia,SAU,0,0.0,0.0,0.0,0.0,0,40.7154063028639,28.9483894791843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4210014343262,6890897.0,6527675.0,0.0,0.0,5.26999998092651,27.4599990844727,0.0,0.0,7.63688993453979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3328990936279,1.31848001480103,6.38470501955932,0.0,0.0,0.0,64.8285400223515,0.0,36.350493200406,7963051.0,60.6691049902156,13290361.0,2.98040180937838,652896.0,10.1904497857831,2.78989348824192,21906308.0,4314666.0,19.696,17591642.0,80.304,0.0,5.07733794448387,1.2853411060413,11393130373.3333,76.0186747993528,-2.8191744042884,16619.4346590337,39194.7723897255,131554.421875,19.6933513219081,22.5998665343732,0.0,51.7422439178861,-5.68397973762058,237082024073.168,0.230120174,10.2633926068173,1.92072969102463,32524521280.0,0.0,93.38811338,84.51168221,40.9487917017867,-10.2741493289092,-0.32389987219596,1.06538076313392,89.4752175376558,0.325687094085721,5.2248762674,23.6439874573824,15853600000.0,0.0,0.0
2002-01-01,YR2002,Singapore,SGP,0,0.0,0.0,0.0,0.0,0,73.686189446753,102.686207062022,110.380882391352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7799987792969,2121297.0,2001462.0,2.20000004768372,6.53999996185303,5.65000009536743,11.2609996795654,0.0,0.0,3.90062999725342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.06343,4380.99205,383.38271,39.0029415318534,0.0,20.3544338605076,849991.0,71.9409189757572,3004217.0,7.70464716373516,321742.0,6186.59259259259,0.912639805776796,4175950.0,0.0,0.0,4175950.0,100.0,0.0,0.0713114689372951,-17.120894479385,86982031.536487,85.7115602337538,4.21168655203607,33242.9863316237,51478.6851072858,108555.8828125,25.4796364451415,-3.7912891026324,0.0,30.6257854739631,4.13464192269902,34589732306.564,-0.391676867,24.6296085947935,8.46857471160098,26308104143.7477,12.7710701397498,90.83698586,100.1189916,185.97095667312,7.49890450432764,6.69694377180771,3.08378555665829,7.70217638576219,60.6266403589088,38.9011018032,168.321125141909,0.0,0.0,51.705112960761
2002-01-01,YR2002,Spain,ESP,0,0.0,0.0,0.0,0.0,0,119.993647302506,99.3533878651378,65.4558723999317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6949996948242,19041577.0,16918439.0,12.1785001754761,16.9811000823975,11.1499996185303,21.5429992675781,0.0,0.0,4.13603019714355,77.978401184082,29.0648994445801,55.9449005126953,0.0,103.387268066406,111.629333496094,1.07051002979279,61.5032501220703,1.19818997383118,20.39,0.96042,1992.51062,726.43422,45.272202274976,0.0,14.4070884438254,5969081.0,68.8362940366107,28519949.0,16.7566175195639,6942528.0,83.0225192369349,1.41259540475782,41431558.0,9722744.0,23.467,31708814.0,76.533,0.0,3.4554136727133,0.876583256101341,34597940071.1915,81.0624649001437,2.87987609719458,29685.3639494669,31395.2760183926,75869.75,26.9006043070221,4.35755761901106,0.0,27.7718313919347,2.07981390737315,354533858274.976,3.066777271,15.3695241349121,1.00033760476757,182263320398.774,15.0037101888726,109.3253216,105.1507538,26.4771356274223,1.3667738212626,5.5888655841357,4.69076193485308,2.55605841672044,7.21659124688494,7.0255537426,28.5057281045473,532484881.060063,0.0,51.1078890954537
2002-01-01,YR2002,Sweden,SWE,0,0.0,0.0,0.0,0.0,0,108.004393986325,90.7989149534405,67.8664551685373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.492000579834,4578453.0,4395731.0,2.12369990348816,4.30389976501465,3.99000000953674,17.3799991607666,0.0,0.0,7.00103998184204,82.1024017333984,44.8512992858887,74.4648971557617,102.592407226563,108.501747131348,143.929550170898,1.21399998664856,75.2825698852539,1.53210997581482,70.57,0.0,0.0,0.0,54.256594651687,0.0,17.9103890347545,1598495.0,64.827052693434,5785787.0,17.2625582718116,1540676.0,21.750153531218,0.325438067703728,8924958.0,1416123.0,15.867,7508835.0,84.133,0.0,1.62350245692788,2.21107352841025,6246944021.11497,90.2068232098235,2.07357721266493,46059.3667851558,37980.9800520158,77151.984375,21.7410100720813,-3.07601588276682,0.0,26.0393497585098,3.48249651022292,102545892723.911,2.158482136,18.7915681534829,4.54256139601009,62440165248.6077,26.8526963946899,93.76621462,92.8,42.090046367996,1.31738907706304,6.96469088399862,6.31494296652319,2.77125532038641,18.1686325830444,11.4450150929,35.7735159206125,507652303.048786,100189023.290608,12.6025785378818
2002-01-01,YR2002,Switzerland,CHE,0,0.0,0.0,0.0,0.0,0,154.716891655158,141.105277440657,203.262432365474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.7109985351563,4092310.0,3972764.0,2.61470007896423,2.93580007553101,2.92000007629395,5.57399988174438,0.0,0.0,5.31429004669189,79.5780029296875,41.9929008483887,65.3414993286133,97.8851318359375,104.223350524902,93.3585662841797,0.943620026111603,40.8460502624512,0.77522999048233,61.4,0.0,0.0,0.0,48.2014729508392,0.0,17.0350862807041,1240964.0,67.4757182374059,4915439.0,15.48919548189,1128350.0,184.321466524973,0.756469145838096,7284753.0,1937671.0,26.599,5347082.0,73.401,0.0,0.983641799136018,0.152650098868264,4113376524.08887,93.2523985965321,0.162612902402543,67860.244831941,50815.1531556825,92955.5,23.3651451782913,-1.30525161543855,0.0,26.508413789576,1.57614014353142,129889705990.347,0.642699253,19.0680185659241,2.74707391517042,92775919562.6436,9.19319936003021,113.9118012,105.9533289,48.9369871208892,-2.08571192367964,2.73974453326178,3.33665602392422,2.06852165161742,23.9848562229253,7.6204067134,42.2160470920123,7528259478.26363,0.0,32.6723128007727
2002-01-01,YR2002,Thailand,THA,0,0.0,0.0,0.0,0.0,0,120.717562012334,96.8693914875577,33.882406235534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.443000793457,36316536.0,35655410.0,0.0,0.0,1.82000005245209,5.80999994277954,0.0,0.0,3.86491990089417,0.0,0.0,0.0,0.0,98.6652908325195,64.9129409790039,1.00135004520416,39.9052085876465,1.11898005008698,7.53125033488567,0.23054,0.0,0.0,42.5619024521572,0.0,22.8247866766811,14624563.0,70.1449674000803,44944100.0,7.03024592323863,4504501.0,125.414793791227,0.830370841663514,64073164.0,42458723.0,66.266,21614441.0,33.734,1.1,8.69602594851824,0.123527005318238,29976221972.6244,79.1590138472533,6.14887981743266,3731.02710706035,9914.4303535827,17816.296875,22.7442111017478,7.1652568464344,15.1479709607878,37.0448583934562,8.37677194021498,89246450351.8605,0.697308977,28.7165889775647,8.8237921399606,68811478079.4714,13.4703127620992,98.76092079,104.218239,60.6457526009701,5.88728388684268,2.48815400350075,0.127128980260817,2.45723383871105,30.7773591150541,22.2919167986,54.3239904200966,0.0,0.0,35.9409535237747
2002-01-01,YR2002,Turkey,TUR,0,0.0,0.0,0.0,0.0,0,46.3005809602839,14.1623466334289,15.1173313967882,0.0,0.0,66.3,0.0,0.0,0.0,0.0,0.0,48.2709999084473,22071852.0,19785609.0,15.1400003433228,24.5900001525879,10.3599996566772,19.1599998474121,0.0,0.0,2.74893999099731,0.0,0.0,0.0,0.0,106.662467956543,88.2947616577148,0.722469985485077,26.5556297302246,0.713370025157928,11.38,0.52665,368.44096,39.41604,56.6383183998499,0.0,29.8085241751177,19418183.0,63.8413390934972,41588198.0,6.35013673138505,4136673.0,84.642040980731,1.47152842459308,65143054.0,22165576.0,34.026,42977478.0,65.974,1.7,10.268765536419,8.68028847494462,56504234277.0229,46.0963443572496,6.43027860228283,8003.73838135966,13468.4990469539,44344.7890625,21.2431582877408,30.5527748470772,0.0,24.6111742024836,6.29016854143048,113723029344.091,44.96412355,16.9105022123956,4.01362252424431,72681306139.6799,0.0,129.82585,135.7239327,24.4606945449228,7.75911549815606,0.453805520627302,0.0599761455172867,1.9211776651858,1.78985753689828,6.3912114324,22.9998442893599,0.0,1936000000.0,0.0
2002-01-01,YR2002,Ukraine,UKR,0,0.0,0.0,0.0,0.0,0,28.0859904939551,17.6547351245649,0.0,0.0,0.0,55.7,0.0,0.0,0.0,0.0,0.0,55.7400016784668,22573415.0,20399499.0,0.0,0.0,9.63000011444092,20.6119995117188,0.0,0.0,5.43333005905151,0.0,0.0,0.0,101.106109619141,124.893379211426,103.77880859375,1.0079699754715,56.5917091369629,1.1878399848938,1.87388511643427,0.99736,0.0,0.0,44.34832835038,0.0,15.9842459685776,7704806.0,69.2768667144981,33393182.0,14.7388873169242,7104512.0,83.2024372561881,-0.993677409208754,48202500.0,15770412.0,32.717,32432088.0,67.283,1.7,13.0277667065232,1.99999995491549,8552919212.15787,39.3074762410188,5.19999997108648,2130.65855856673,5622.43984863069,13347.0419921875,20.148797661751,-1.50000007329186,16.8057216243745,30.7692307692308,6.99999999217094,31000395181.2087,0.757420846,17.8849475222532,8.90000003140381,12148164398.4072,13.0987018156858,123.2259393,126.4500126,55.0870200611133,9.09999994716475,1.63470785173376,-0.011794428944688,8.98140307737758,4.86131014363071,2.5873970194,50.7067888933174,4000000.0,1118000000.0,27.5944177924408
2002-01-01,YR2002,United Arab Emirates,ARE,0,0.0,0.0,0.0,0.0,0,30.9960327299777,36.1155467394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.463996887207,2063389.0,2008731.0,0.0,0.0,2.74399995803833,6.8899998664856,0.0,0.0,0.0,0.0,0.0,0.0,80.1365432739258,0.0,0.0,0.0,0.0,0.0,28.3164853110439,0.0,0.0,0.0,29.9445984303197,0.0,22.0390895156066,772962.0,76.9558728934955,2699021.0,1.00503759089789,35249.0,41.9525358851675,5.30471204864525,3507232.0,664024.0,18.933,2843208.0,81.067,0.0,2.20332258864369,0.0,0.0,0.0,2.43345681036158,58707.0071667036,95894.9144255935,168900.09375,22.5457475824448,5.56259540158671,12.1403421770394,47.5457475824448,0.0,0.0,0.0,13.0634763203571,0.0,0.0,0.0,104.6708654,88.93051959,49.5033473840813,3.15040873722816,0.0867813662286139,0.401686089759485,0.0,0.0,0.0,43.5683114306968,0.0,0.0,0.0
2002-01-01,YR2002,United Kingdom,GBR,0,0.0,0.0,0.0,0.0,0,128.310542918699,126.091761718545,104.964132318317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2470016479492,29588702.0,28097358.0,2.10540008544922,4.08230018615723,5.03999996185303,10.9200000762939,0.0,0.0,4.69248008728027,87.6239013671875,63.2411003112793,77.103401184082,0.0,99.7483291625977,102.701103210449,1.01409995555878,62.5670700073242,1.26039004325867,56.48,1.6434,3341.63327,0.0,52.8828038516062,0.0,18.6288357942894,11060029.0,65.4095801824844,38833981.0,15.9615840232262,9476469.0,245.40354234696,0.423337079636281,59370479.0,12439896.0,20.953,46930583.0,79.047,0.0,0.727699888632931,12.9351605049641,17520456698.4221,83.3022735743571,2.45787761727294,37077.6483548939,34669.5182383112,72698.859375,17.7629627369517,0.984388233283369,0.0,21.0932110160169,0.360583726463389,464642006675.482,1.256192498,11.4525011823216,-2.20759956756812,227391235690.044,25.0083482924564,98.41061329,95.63392107,23.7734790428195,1.78767646415352,5.07578391847242,6.83676989646755,8.10805617560448,31.6213888177183,13.583542822,26.5688433250105,5996404558.71086,3540181879.40116,48.71470740742
2002-01-01,YR2002,United States,USA,0,0.0,0.0,0.0,0.0,0,191.805270430628,161.688212870436,100.700668657767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.7119979858398,148568133.0,139981250.0,3.1735999584198,6.75379991531372,5.78000020980835,11.8920001983643,0.0,0.0,0.0,73.1523971557617,28.426700592041,57.1971015930176,0.0,98.3368530273438,93.2385330200195,0.988730013370514,0.0,0.0,58.7854038836952,2.54446,3630.61832,0.0,50.7600602979035,0.0,21.3942943070152,61535380.0,66.3305649899879,190783416.0,12.2751407029969,35306397.0,31.3935499327652,0.927797485710314,287625193.0,59224903.0,20.591,228400290.0,79.409,0.0,0.969255589198064,-0.0978621130989836,129219798200.0,82.4904668765521,1.78612768745552,45428.6456781274,46366.5779744928,95310.21875,21.5765217880843,0.6234368677232,17.5358464584969,20.5873621295313,-0.0461818860236889,2770769443800.0,1.586031627,13.3022793776442,1.14975506006816,1543412884700.0,9.82431905803081,88.64139206,90.28927403,9.13238644013572,-1.72444713160687,0.997183879701725,1.6304693394151,1.8391671472326,31.7455008126643,14.8356364606,13.0172733097858,40109000000.0,0.0,89.6049574117311
2002-01-01,YR2002,Vietnam,VNM,0,0.0,0.0,0.0,0.0,0,44.7813208103598,43.1307744856858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0350036621094,44383326.0,43442480.0,0.0,0.0,2.11999988555908,5.47399997711182,0.0,0.0,0.0,0.0,0.0,0.0,101.456596374512,102.359169006348,0.0,0.0,9.72710990905762,0.765209972858429,1.85499923592581,0.17803,113.87068,0.0,56.8669940891574,0.0,29.7011282668795,24342004.0,63.7482732302269,52245851.0,6.55059850289354,5368641.0,263.907570439543,1.00135103913411,81956496.0,61048574.0,74.489,20907922.0,25.511,38.0,23.0294421776834,4.18693525258831,16317002052.6659,49.7556757600255,6.32082098771049,842.365516772557,2833.77096342951,5346.05712890625,33.2205344910613,12.7250348246224,0.0,38.4866787864761,7.24183948171645,24955143113.0619,3.830828382,20.4570312937461,11.596027942236,9569913349.4752,19.8450058048163,115.3490299,122.2423558,54.7391336889888,10.3679070550454,3.99268705133996,0.0,21.2625013237705,5.85778762251229,3.9653590547,61.9577349644058,0.0,0.0,36.8352739790448
2002-01-01,YR2002,"Hong Kong SAR, China",HKG,0,0.0,0.0,0.0,0.0,0,140.307653269264,145.707823001046,278.36313009363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5629997253418,3496693.0,3242122.0,3.14000010490417,5.80000019073486,7.28000020980835,14.8610000610352,0.0,0.0,4.01554012298584,0.0,0.0,0.0,0.0,0.0,79.1097869873047,1.00024998188019,0.0,0.0,43.0823830278909,0.58028,1552.06131,223.49449,37.6795661769765,0.0,15.7802858232965,1064238.0,72.6324215832228,4898403.0,11.5872925934808,781459.0,6422.95238095238,0.44284682728195,6744100.0,0.0,0.0,6744100.0,100.0,0.0,0.0881032820206869,-2.63586072242109,169020691.391077,91.44254279,1.65663751651999,23252.4467523129,34366.2671017515,71324.046875,23.1809524249985,0.434948422386967,18.2376106204922,10.6365250153969,-2.58139608040517,17547030723.7712,-2.983138781,3.52821655987131,-9.68303632158892,4727140734.38387,0.0,99.62735849,104.9457644,132.076763164041,8.56610751565927,4.05643913833253,9.7677426748158,0.810737806391406,16.9807545444544,31.4723017123,123.919694205301,298887656.533509,0.0,0.0
2002-01-01,YR2002,Kazakhstan,KAZ,0,0.0,0.0,0.0,0.0,0,13.0550095232858,18.6186019482809,5.23384052458224,0.0,0.0,60.8,0.0,0.0,0.0,0.0,0.0,70.2289962768555,7710534.0,6991182.0,0.0,0.0,9.32999992370605,16.7290000915527,0.0,0.0,3.02970004081726,0.0,0.0,0.0,95.5970687866211,100.337059020996,0.0,0.0,0.0,0.0,1.67477099516366,0.25484,0.0,0.0,50.2683379792393,0.0,26.1109737452456,3879816.0,66.5476184565439,9888276.0,7.34140779821054,1090856.0,5.50392562136534,0.0041255453945045,14858948.0,6501681.0,43.756,8357267.0,56.244,6.9,7.99590909279888,3.20000002558078,5636205776.74092,50.2169999848361,9.80000000150932,5606.85299741729,12422.5348401171,25971.076171875,27.2877232823977,11.0000000074162,20.7145697006944,35.8109321050125,12.0192409922888,32539710328.25,5.836924521,14.4725521083952,7.60000000886707,10593740963.6595,12.1343597833771,109.7376365,121.4614498,46.9906407561754,16.6000000019963,10.5066923682737,1.7237062614549,59.0502282494722,11.2406905225377,4.901317173,47.0410448936046,364817563.091384,107368207.673368,45.6223219582176
