Time,Time Code,Country Name,Country Code,Age dependency ratio (% of working-age population) ,"Agriculture, value added (% of GDP) ","Agriculture, value added (annual % growth) ","Agriculture, value added (constant 2005 US$) ",Consumer price index (2010 = 100) ,Export value index (2000 = 100) ,Export volume index (2000 = 100) ,Exports of goods and services (% of GDP) ,Exports of goods and services (annual % growth) ,"Foreign direct investment, net inflows (% of GDP) ","Foreign direct investment, net outflows (% of GDP) ",Fuel exports (% of merchandise exports) ,GDP growth (annual %) ,GDP per capita (constant 2005 US$) ,"GDP per capita, PPP (constant 2011 international $) ",GDP per person employed (constant 1990 PPP $) ,GINI index (World Bank estimate) ,Gross capital formation (% of GDP) ,Gross capital formation (annual % growth) ,"Gross fixed capital formation, private sector (% of GDP) ",High-technology exports (% of manufactured exports) ,ICT goods imports (% total goods imports) ,Imports of goods and services (% of GDP) ,"Industry, value added (% of GDP) ","Industry, value added (annual % growth) ","Industry, value added (constant 2005 US$) ","Inflation, consumer prices (annual %) ",International migrant stock (% of population) ,"Manufacturing, value added (% of GDP) ","Manufacturing, value added (annual % growth) ","Manufacturing, value added (constant 2005 US$) ","Personal remittances, paid (current US$) ","Personal transfers, receipts (BoP, current US$) ",Population ages 0-14 (% of total) ,"Population ages 0-14, total ",Population ages 15-64 (% of total) ,"Population ages 15-64, total ",Population ages 65 and above (% of total) ,"Population ages 65 and above, total ",Population density (people per sq. km of land area) ,Population growth (annual %) ,"Population, total ",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population) ,Rural population ,Rural population (% of total population) ,Tax revenue (% of GDP) ,Urban population ,Urban population (% of total) 
2012-01-01,YR2012,France,FRA,56.0504984458119,1.63179503677703,-8.62275807969641,40241849468.5983,104.107058016154,174.0223281,95.70093458,29.2030271868495,2.53940061639433,1.22774216144114,1.93872590915601,4.45329150280097,0.182693034194116,41158.8849843807,37327.9444016171,90240.546875,33.1,22.6266322737796,-2.50109931394272,,25.3667828016941,6.2532523416,30.499031981938,17.8685506155676,-1.1513469412177,472263793381.14,1.9556855,,10.3615753321039,-0.402655264718135,282514275127.386,12565631505.2452,678613515.634603,18.3981715362631,12080201.0,64.0818202135633,42075988.0,17.5200082501736,11503600.0,119.914071046485,0.483982311686857,65659789.0,0.0,13868661.0,21.122,22.5534803648404,51791128.0,78.878
2012-01-01,YR2012,Germany,DEU,51.816006659034,0.702906905077839,-0.847457627118644,19667226382.8339,104.125343778648,254.5407903,149.2242595,45.982539717068,2.82600655991789,1.84719447462816,2.79661427005255,2.47305941284707,0.491992829138056,44259.2599053983,42822.0994035797,86373.4765625,,19.3067731105842,-8.244122048194,,15.9764857498027,7.5502898458,39.8922146570664,27.5925039698941,-0.378679137951508,971876585713.375,2.008491182,,20.4215338655529,-2.23000279161076,723931308406.865,15587632314.3731,,13.344893757731,10732741.0,65.8692075817318,52975852.0,20.7858986605372,16717230.0,230.750625466231,0.187727800567293,80425823.0,,18361215.0,22.83,11.5712079354376,62064608.0,77.17
2012-01-01,YR2012,Greece,GRC,50.9848659865406,3.23772723475805,10.7556449096253,9355030427.50638,104.881390862228,302.3614256,158.2524272,28.6839940157939,1.17331420136451,0.677055667877697,0.276167927472867,39.0076055194896,-7.30049393532073,22830.5267787719,24364.2690631745,68594.03125,36.2,12.8031537476751,-24.0075757158046,,9.07445824223741,5.0813121232,33.1337726282947,14.3259135761628,-6.23846527034519,34613112412.8777,1.501519795,,8.04206748119503,-7.44998732071215,18740700487.7115,1437901254.97855,423071217.371548,14.8835889363371,1643894.0,66.2318050998497,7315310.0,18.8846059638133,2085807.0,85.6866640806827,-0.540752950543684,11045011.0,1.5,2539911.0,22.996,23.6035970685304,8505100.0,77.004
2012-01-01,YR2012,India,IND,54.6634111018054,16.8453770659702,1.48746049446102,309289822708.637,118.995172926703,700.4084541,377.9317846,24.5344306614108,6.80548879791374,1.31293433730656,0.467994117573408,18.5080406377218,5.45638755164701,1474.96767422238,4827.5596557662,13268.958984375,,38.3474156730087,4.29406896407403,30.0251036343315,6.63225648619239,5.3110310882,31.259291067324,29.3985276965777,3.26918054280354,554863174715.099,9.312445605,,15.8169230071711,5.45308330664838,304114582207.623,4963082153.94881,65961872968.2783,30.0469454066121,379512707.0,64.6565333633927,816654594.0,5.29652122999522,66898551.0,424.818411201437,1.26120551067994,1263065852.0,,863507600.0,68.366,10.836771720966,399558252.0,31.634
2012-01-01,YR2012,Iraq,IRQ,80.1178098108642,4.12427143758484,-6.89945272841057,7740507179.20695,112.243807997864,463.157998,118.8057653,44.4487292320132,,1.55962597184201,0.224769625353702,99.7342105990649,13.9364301737537,5178.42229352013,14625.9740102981,58558.0234375,29.5,13.4485235551558,,8.86816028476251,,,29.1002490727025,60.576988513607,15.6480136853672,95847659784.502,6.089096416,,2.72177631792452,2.09999986413452,3285127124.55076,548000000.0,239000000.0,41.3083998323071,13539477.0,55.5192182855248,18197296.0,3.17238188216821,1039798.0,75.4664095597716,3.25442374980449,32776571.0,2.5,10019142.0,30.568,,22757429.0,69.432
2012-01-01,YR2012,Ireland,IRL,49.6430164451563,0.99148370712811,-15.0549423799219,2042766057.74959,104.296773071236,151.2175885,106.1093248,106.890169822899,1.58045320426878,18.1590219414191,9.46047774890699,1.71429647585879,0.0371547531924818,49714.0307342277,44973.1752551923,108612.8125,33.2,20.2188434307754,16.7975701866965,,21.9855228759422,9.0536747922,89.7189486078154,25.3043768857036,-1.6162080629379,59144117952.5973,1.692784715,,20.3751878334344,-1.57957276425658,50809095139.1679,1996128201.58496,0.0,21.2488486286256,977348.0,66.8257121401624,3073671.0,11.925439231212,548515.0,66.7663376397155,0.4237438032978,4599533.0,0.2,1750490.0,38.058,22.4776406941559,2849043.0,61.942
2012-01-01,YR2012,Indonesia,IDN,50.2514747671718,13.3739742350727,4.58651357694914,114344461446.079,109.864759851215,290.5552329,112.3220774,24.5943787881769,1.6087487497328,2.3097803266511,0.815426297046361,33.5908913595373,6.03005065305612,3415.35126676747,9251.17553694602,20051.15234375,,35.0715936108883,10.9812348559626,,7.29532066954891,7.0766129964,24.9885195110858,43.5937444233376,5.30528495596059,361731711952.609,4.279511959,,21.4509550553875,5.61977589377474,186766366791.339,3633613324.98246,7018361286.99576,28.5034260564408,70940248.0,66.5550871663383,165644452.0,4.94148677722089,12298532.0,137.385379532671,1.28419898226833,248883232.0,11.7,121265866.0,48.724,11.3805899447921,127617366.0,51.276
2012-01-01,YR2012,Israel,ISR,61.8998265673307,1.22062049068119,-3.31121281524005,3780858598.55576,105.225004742866,201.0579317,128.4389868,36.0505430676079,-1.97283999136687,3.50463267515735,0.884426836812358,1.70499770857478,1.94250768765474,31507.4785631219,30582.1537050861,73531.2734375,41.4,21.2367630332599,6.34220000474951,,15.8456987513983,8.8560180479,36.051973554318,19.9754420911819,0.217191767851133,48098240893.287,1.70761176,,13.4810972891659,2.17681040630313,32779868788.4461,4326000000.0,0.0,27.5706072329186,2180973.0,61.7665949483739,4886046.0,10.6627978187075,843481.0,365.549907578558,1.84615132126711,7910500.0,0.5,636004.0,8.04000000000001,22.121530100531,7274496.0,91.96
2012-01-01,YR2012,Japan,JPN,59.0152801637455,1.14179569465804,0.632013171014933,63946957943.3782,99.680566347233,166.6126127,106.7485529,14.5447525563827,-0.0884886975548369,0.008817409324687,1.89631325936988,1.71478661003982,1.49508958593792,45276.8743354208,36367.5970553161,73457.9140625,,22.6544234531794,3.72890870523062,17.4848855618223,17.4047867308398,10.240178614,16.0913711326959,26.7480501344359,0.43880381465091,1578058414164.98,-0.051939058,,19.7315242610876,2.41714007806183,1183062856848.45,4042571070.64493,2327442336.52259,13.2322591906037,16888200.0,62.8870380715539,80262098.0,23.8807027378424,30478702.0,350.090520078999,-0.159710675844347,127629000.0,,11297719.0,8.852,9.68241294398788,116331281.0,91.148
2012-01-01,YR2012,"Korea, Rep.",KOR,36.3589055204387,2.23419727095596,-0.856743294190579,23793640646.9901,106.301121621065,318.0335292,339.7571225,56.3402392249426,5.08584566115769,0.776565540660552,2.50506358513338,10.3903450256169,2.29239784625679,23123.7613575514,31776.8970259682,63576.6171875,31.6,31.0012285685641,-2.29983254734813,24.8127654393782,26.1734748929829,9.7915206007,53.5459590127225,34.5873812222192,1.94639383388721,403952646097.395,2.187221208,,28.1685878038852,2.37487392670938,331887850208.596,9380300000.0,5859800000.0,15.1272543431682,7593859.0,73.3358765624223,36814502.0,11.5368690944095,5791491.0,515.663615819209,0.525713660600414,50199853.0,0.2,9110771.0,18.149,14.717921804729,41089082.0,81.851
2012-01-01,YR2012,Italy,ITA,54.1253845192873,1.96482908883537,-2.58978794816281,37361881468.9854,105.90656520528,208.4278537,105.0251256,28.5863636786269,2.32397796979727,0.0016794547782108,0.327935832198264,4.71873266763672,-2.81901377925493,34885.2968955209,35227.6248251817,93733.9609375,35.2,17.861622238132,-14.9014280712791,,7.07124785535183,5.1815802981,27.5985160528493,21.4265728197165,-3.53607023203448,447993724226.043,3.04136253,,13.8112213430528,-3.45443857160831,297777502395.681,11825663076.3468,2468220269.16831,13.9443016498824,8302398.0,64.8822391008754,38630702.0,21.1734592492422,12606618.0,202.419653906303,0.269541239520996,59539717.0,1.2,18645458.0,31.316,23.6317653950219,40894259.0,68.684
2012-01-01,YR2012,Kuwait,KWT,32.0809673511969,0.359794918948652,-1.26658624849216,571179344.033496,108.252079151133,611.8122556,168.1969611,74.7318470840808,7.68714906450268,1.65024906618369,3.8727573801289,,6.62638808077409,39733.2891914042,77618.000344705,147139.140625,,12.8350115553074,5.12964358969863,,,,26.2796014958274,74.8123032211189,10.2309667061414,97128018029.192,3.199343724,,5.96442689369528,19.5354838709678,9697138869.50454,15459199374.3215,,22.3075690696899,757466.0,75.7111353781236,2570814.0,1.98129555218645,67276.0,190.547474747475,6.21171882331133,3395556.0,,0.0,0.0,0.716305913936563,3395556.0,100.0
2012-01-01,YR2012,Malaysia,MYS,46.7797149680111,9.79375074645921,0.960984698774766,27756356524.1688,104.890851524746,231.6399929,139.574933,79.2999139255312,-1.74185630424817,2.8290564659394,5.37358739943486,20.436155586352,5.47345419229524,9708.93699434129,22590.7915238531,50905.09765625,,25.7486213670602,18.2793878150696,14.6519132006935,43.716548450356,23.1196600846,68.5418408404822,40.1350010090069,4.93275252636364,111055540032.908,1.647286822,,23.1381762920437,4.41515569570359,65791499798.2056,2291880007.37569,,26.5951310462887,7757921.0,68.1293052120954,19873629.0,5.27556374161583,1538906.0,88.7854390503728,1.85222003666272,29170456.0,,8087509.0,27.725,15.613146742555,21082947.0,72.275
2012-01-01,YR2012,Mexico,MEX,53.6946489102912,3.17392488377775,6.35648771518606,34853730374.7812,107.658980082264,222.8613015,132.2399883,32.2655669151533,6.52453697383729,1.46286900448115,1.55698665748203,14.3703367972979,3.64232267941347,9405.8130452762,16394.6306748922,38862.65234375,45.4,23.8865545395032,5.34027594904607,18.268557118251,16.3350661941771,16.5074228221,33.5016771785882,33.7764656362423,2.84455429413948,362093213292.678,4.111508546,,16.3467243739709,3.93983434162273,176505937465.572,,22438322098.0,28.8402187080218,34847148.0,65.0640739342644,78615819.0,6.09570735771378,7365340.0,62.1560775740117,1.44909349909756,120828307.0,3.4,26092873.0,21.595,9.77301534791385,94735434.0,78.405
2012-01-01,YR2012,Netherlands,NLD,50.5606430980392,1.58486834355296,-1.24780869402285,13960505096.0488,104.854103924227,281.8156478,159.2592593,81.9362208678724,3.79372953774163,28.9228358615358,28.714176964726,14.0691250568321,-1.05703740393571,50212.9641141358,45411.3523464895,89954.609375,27.6,19.1559045452009,-6.19580373404487,,20.0451539945043,12.493181094,72.334631194549,20.0386258377715,-2.89017226304969,163285276823.703,2.455547653,,10.7064250330149,-1.44043215298876,90647213148.8689,9575985068.31178,257050574.104016,17.1854766442146,2879420.0,66.4184221960743,11128381.0,16.3961011597111,2747161.0,496.884994068802,0.370055034770235,16754962.0,0.0,1912076.0,11.412,19.6081926455909,14842886.0,88.588
2012-01-01,YR2012,Nigeria,NGA,88.4619151488552,21.7852315500781,6.70415861706593,95341958123.1953,124.382220182082,546.8414779,119.2106323,31.4387475528456,-3.58897190333479,1.53376187501464,0.331948488155621,84.0389276163752,4.27927731389333,2412.86078154877,5339.45166805228,18049.98828125,,14.9076899978691,3.35986693769283,,1.8777305279816,5.5444405848,12.9413890952337,26.9804699021193,2.42769805830825,102133441105.67,12.21700718,,7.69814073956024,13.4592594809174,31827831563.2943,38702527.8389415,20362467521.2235,44.1790077118048,73910280.0,53.061118433937,88769810.0,2.75987385425815,4617194.0,183.687741142111,2.67765922167605,167297284.0,,91601955.0,54.754,1.55675724518155,75695329.0,45.246
2012-01-01,YR2012,New Zealand,NZL,51.4916155691907,7.23725353148911,5.00172785442967,14957867711.5012,105.130512172271,280.5420223,149.588562,28.8616465567981,3.04134602981672,2.1833367361262,-0.0514616193998363,4.93822656694454,2.49941658138404,35003.2766747683,33369.2694611882,65474.2109375,,20.9222336668629,3.29645524841595,,9.78771479357869,7.6728785926,28.165924808711,19.2544327545615,2.35063363065629,28282569942.5305,0.883430295,,10.6087220423779,1.48287169577816,16089692623.5836,668885081.526441,461782564.228344,20.3953092198902,899046.0,66.0102651383484,2909798.0,13.5944256417614,599256.0,16.7411036420949,0.548220797298334,4408100.0,,610037.0,13.839,26.8214920815393,3798063.0,86.161
2012-01-01,YR2012,Norway,NOR,51.2372127559935,1.12635087650737,5.00978052260814,7330074209.2927,101.990770066057,267.9973459,98.57509049,40.5743368669435,1.57267678193764,5.37128444756327,5.23077635697733,69.999448118899,2.72162679227745,88689.4909577404,63003.4108977463,122189.8125,25.7,26.4839848827157,4.67438639750625,,18.8291939259373,7.0755273934,27.5417770288162,36.7891537730211,1.74308463272139,149529299826.279,0.709219858,,6.60508621555134,2.10199231869606,32036213787.3983,5099595368.73623,,18.4710635879,926984.0,66.1212963190195,3318346.0,15.4076400930805,773244.0,13.7402921326781,1.31344098868985,5018573.0,0.0,1010038.0,20.126,26.9618409181412,4008535.0,79.874
2012-01-01,YR2012,Pakistan,PAK,67.1627633763306,23.710248671838,3.62213214996325,43638915206.0814,122.752944875795,272.1227112,174.5086136,12.3966627590851,-15.0008424168123,0.382826516848328,0.0343162302646347,1.35109415363232,3.50703342009689,1060.50137037536,4367.45199617273,13334.8984375,,15.0759583967276,2.54094832846627,9.72912478487516,1.66611179796826,4.3568440169,20.4088394482827,21.2988102661312,2.54746457663013,37491952966.6146,9.68505341,,14.0158331878383,2.08452347869881,24271177887.6122,34000000.0,13978000000.0,35.7192116376177,63548597.0,59.8219352086635,106430122.0,4.45885315371882,7932814.0,230.790178756746,2.11726879973267,177911533.0,,114916617.0,64.592,,62994916.0,35.408
2012-01-01,YR2012,Peru,PER,54.1659537865576,6.72523424077649,1.77198128914613,11084441534.7647,107.147573193253,681.6854136,189.4917843,27.4496143710972,3.10612219920097,6.11900161706248,0.0403381280811444,14.664757543475,6.13972470560435,5520.55916695969,10943.9192691962,20183.236328125,44.7,24.6060563122502,9.4940823396354,19.7468762976477,3.48285718876155,7.8364500337,25.1702808921321,35.5335533553355,4.13635276838474,57495857472.0708,3.653732359,,15.164396582771,1.2745726662809,25179892770.1881,,2787954662.52377,28.7127383611229,8659465.0,64.8651648070428,19562663.0,6.42209683183436,1936838.0,23.5616921875,1.33174183912562,30158966.0,4.7,6995674.0,23.196,16.5466871027669,23163292.0,76.804
2012-01-01,YR2012,Poland,POL,41.2763992493896,2.66431409853169,-9.48833769184033,11363711736.8089,107.950711456653,583.9060935,310.8635097,44.4435920646854,4.58419545568103,1.47053880970281,0.265208616536508,4.92076392389982,1.60790664456468,13437.2399417066,23218.1112952256,53560.83984375,,20.9909016984519,-3.86982909526444,15.0440799668595,6.9527672065996,8.1957620346,44.8838700768676,29.7433757307025,0.978567399887197,154376347295.46,3.556869954,,16.3372355278703,3.24123316925157,83051106025.9344,1521000000.0,3492000000.0,15.0772166089331,5738866.0,70.7832320790834,26942338.0,14.1395513119835,5381961.0,124.300058781268,-0.0002390760032983,38063164.0,,14976333.0,39.346,15.9645273639474,23086831.0,60.654
2012-01-01,YR2012,Qatar,QAT,16.8012278267533,0.0942544487805739,4.62519936204147,162652137.778188,103.480071915553,1146.813334,95.25582902,76.4724132962001,11.1367668238109,0.211888706229027,0.984892820487182,,4.68725917732711,70396.8161178956,125302.08000142,169056.71875,,27.1443989918744,-1.90731881766965,,,,29.2738731373351,73.4692107035411,3.16604356306891,139122362874.49,1.866585067,,10.5240017998041,11.4664499577736,19214183126.89,10412912087.9121,803296703.296703,13.3599864996056,281838.0,85.6155383471877,1806118.0,1.02447515320672,21612.0,181.702670111972,7.76010356468356,2109568.0,,27488.0,1.303,,2082080.0,98.697
2012-01-01,YR2012,Philippines,PHL,59.9256058471634,11.8337058922236,2.81574348547819,25925084057.1038,107.888205739633,136.8208886,144.4413773,30.8190472322929,8.57890898491192,1.28569244908673,1.66867344054092,2.39232529114876,6.68381888148204,2278.63591085875,5988.80438781105,14840.015625,,18.2036398351144,-4.28681986087089,17.4029023336514,48.8586905921636,24.750436552,34.0803965188779,31.246286217416,7.25956166291233,71013386426.6164,3.172085646,,20.5558158327416,5.38995742418065,47242321644.353,152357506.991629,18085510525.6253,33.1735666030417,32134120.0,62.5290737341757,60569814.0,4.29735966278257,4162708.0,324.870516819264,1.65369034961466,96866642.0,,52586963.0,54.288,12.8879512613886,44279679.0,45.712
2012-01-01,YR2012,Russian Federation,RUS,40.1119154308466,3.2001167448701,-1.19570422306697,57542573176.8862,113.943539767608,503.8949663,162.883752,26.883444959239,1.36019732941209,2.28876372872774,2.20890242669763,70.9337439453673,3.65590157303011,11621.3856814148,25156.4209403763,48984.15625,40.7,24.5440829289848,4.4381408668625,18.9907329335491,8.37537699848627,7.497341894,20.2261070957681,29.2562869848459,3.26954448060566,502627763716.09,5.086829568,,11.7990325219946,4.56572553551402,221902610660.092,31647700000.0,1903390000.0,15.4621786994793,22142099.0,71.3715171608162,102205209.0,13.1663041397046,18854368.0,8.74414195142295,0.168301590750173,143201676.0,0.0,37531727.0,26.209,13.7424682567436,105669949.0,73.791
2012-01-01,YR2012,Saudi Arabia,SAU,44.7746384386631,2.07934643483201,2.80548043810718,14958851493.3333,108.888885758935,500.6261681,120.848859,54.2708404963726,3.38748639856077,1.65527034561619,0.598056900048189,88.5011830351775,5.41144490216436,21056.3471472209,49658.6526994629,136474.5,,26.5415630623374,3.05198830988473,,0.636529512881779,7.4370498865,29.2409632305959,62.6911645367628,4.93447373542959,362303513286.409,2.885962454,,9.78946504082585,4.0707584691726,65938400000.0,29492573333.3334,,27.9669296502137,8134561.0,69.0728715184236,20090782.0,2.96019883136276,861014.0,13.530489047258,2.95999357738822,29086357.0,,5084295.0,17.48,,24002062.0,82.52
2012-01-01,YR2012,Singapore,SGP,36.0043849622012,0.0331722985705079,3.63937138130686,91895856.2522919,110.064012324365,296.3580353,247.3685448,197.057217948058,1.69949284841286,19.3307336249403,6.90052007722686,18.5097961273086,4.08329765028593,49262.333583946,76285.5699220258,139951.84375,,29.8993076211773,14.1467649596611,,45.2892228961385,23.4105252185,173.628848502801,24.6393923385479,2.23686037534642,67500696736.3403,4.528650647,,18.6316550719619,0.319460112410013,51589512284.5618,,,16.5682974518105,880180.0,73.5270324673428,3906077.0,9.90467008084678,526179.0,7524.69830028329,2.45339033031018,5312437.0,,0.0,0.0,13.7868752768373,5312437.0,100.0
2012-01-01,YR2012,Spain,ESP,48.4786110801426,2.30993013180229,-9.67656315170818,31549114972.8536,105.720324344817,256.8147121,137.1859296,30.6999802849545,1.06454432844939,1.8648806579189,-0.188423090916305,7.32175720933284,-2.92775050717711,29414.8569207405,31109.1874649142,81811.109375,35.4,19.9939412299303,-9.54971738256029,,6.99275248391483,4.6211032809,29.2311613123488,22.0317075633646,-6.08186135779579,305903641089.583,2.446000185,,12.1210022936772,-5.20274437249461,162865799812.215,379306977.20247,,14.833721902306,6938185.0,67.3497682458038,31501544.0,17.8165098518902,8333326.0,93.5068371284061,0.0649259625617232,46773055.0,1.0,9868179.0,21.098,12.2383308569313,36904876.0,78.902
